1489532354.26		0		0
1489532356.26		0		0
1489532358.26		0		0
1489532360.27		0		0
1489532362.27		0		0
1489532364.27		0		0
1489532366.27		0		0
1489532368.27		0		0
1489532370.28		0		0
1489532372.28		0		0
1489532374.28		0		0
1489532376.28		0		0
1489532378.29		0		0
1489532380.29		0		0
1489532382.29		0		0
1489532384.29		0		0
1489532386.29		0		0
1489532388.29		0		0
1489532390.29		0		0
1489532392.3		0		0
1489532394.3		0		0
1489532396.3		0		0
1489532398.3		0		0
1489532400.31		0		0
1489532402.31		0		0
1489532404.31		0		0
1489532406.31		0		0
1489532408.32		0		0
1489532410.32		0		0
1489532412.32		0		0
1489532414.32		0		0
1489532416.33		0		0
1489532418.33		0		0
1489532420.33		0		0
1489532422.33		0		0
1489532424.34		0		0
1489532426.34		0		0
1489532428.34		0		0
1489532430.34		0		0
1489532432.34		0		0
1489532434.35		0		0
1489532436.35		0		0
1489532438.35		0		0
1489532440.35		0		0
1489532442.36		0		0
1489532444.36		0		0
1489532446.36		0		0
1489532448.36		0		0
1489532450.37		0		0
1489532452.37		0		0
1489532454.37		0		0
1489532456.37		0		0
1489532458.38		0		0
1489532460.38		0		0
1489532462.38		0		0
1489532464.38		0		0
1489532466.39		0		0
1489532468.39		0		0
1489532470.39		0		0
1489532472.39		0		0
1489532474.39		0		0
1489532476.4		0		0
1489532478.4		0		0
1489532480.4		0		0
1489532482.4		0		0
1489532484.41		0		0
1489532486.41		0		0
1489532488.41		0		0
1489532490.41		0		0
1489532492.42		0		0
1489532494.42		0		0
1489532496.42		0		0
1489532498.42		0		0
1489532500.43		0		0
1489532502.43		0		0
1489532504.43		0		0
1489532506.43		0		0
1489532508.43		0		0
1489532510.44		0		0
1489532512.44		0		0
1489532514.44		0		0
1489532516.44		0		0
1489532518.44		0		0
1489532520.44		0		0
1489532522.45		0		0
1489532524.45		0		0
1489532526.45		0		0
1489532528.45		0		0
1489532530.45		0		0
1489532532.46		0		0
1489532534.46		0		0
1489532536.46		0		0
1489532538.46		0		0
1489532540.46		0		0
1489532542.47		0		0
1489532544.47		0		0
1489532546.47		0		0
1489532694.16		0		0
1489532696.16		0		0
1489532698.16		0		0
1489532700.16		0		0
1489532702.17		0		0
1489532704.17		0		1
1489532706.18		0		3
1489532708.18		0		3
1489532710.18		0		4
1489532712.18		1		5
1489532714.18		1		5
1489532716.19		1		5
1489532718.19		1		5
1489532720.19		1		6
1489532722.19		2		5
1489532724.19		2		5
1489532726.2		2		6
1489532728.2		2		6
1489532730.2		2		7
1489532732.21		3		7
1489532734.21		3		7
1489532736.21		3		7
1489532738.21		3		7
1489532740.21		3		7
1489532742.21		4		6
1489532744.22		4		6
1489532746.22		4		6
1489532748.22		4		6
1489532750.22		5		5
1489532752.23		5		5
1489532754.23		5		5
1489532756.24		5		5
1489532758.24		5		5
1489532760.24		6		4
1489532762.24		6		4
1489532764.24		6		4
1489532766.25		6		4
1489532768.25		6		4
1489532770.25		7		3
1489532772.25		7		3
1489532774.25		7		3
1489532776.26		7		3
1489532778.26		7		3
1489532780.26		8		2
1489532782.26		8		2
1489532784.27		8		2
1489532786.28		8		2
1489532788.28		9		1
1489532790.28		9		1
1489532792.28		9		1
1489532794.28		9		1
1489532796.29		9		1
1489532798.29		10		0
1489532800.29		10		0
1489532802.29		10		0
1489532804.3		10		0
1489532806.3		10		0
1489532808.3		11		0
1489532810.3		11		0
1489532812.31		11		0
1489532814.31		11		0
1489532816.31		11		0
1489532818.31		11		0
1489532820.32		11		0
1489532822.32		11		0
1489532824.32		11		0
1489532826.32		11		0
1489532828.33		11		0
1489532830.33		11		0
1489532832.33		11		0
1489532834.33		11		0
1489532836.34		11		0
1489532838.34		11		0
1489532840.34		11		0
1489532842.35		11		0
1489532844.35		11		0
1489532846.35		11		0
1489532848.35		11		0
1489532850.36		11		0
1489532852.36		11		0
1489532854.36		11		0
1489532856.36		11		0
1489532858.36		11		0
1489532860.37		11		0
1489532862.37		11		0
1489532864.37		11		0
1489532866.37		11		0
